	uration_mm10_liver_embryo_d12.5_PE_bio1_ENCLB774WKA_1_read	uration_mm10_liver_embryo_d12.5_PE_bio1_ENCLB774WKA_1_peak	uration_mm10_liver_embryo_d12.5_PE_bio1_ENCLB774WKA_1_ratio	uration_mm10_forebrain_embryo_d15.5_PE_bio1_ENCLB476DGD_1_read	uration_mm10_forebrain_embryo_d15.5_PE_bio1_ENCLB476DGD_1_peak	uration_mm10_forebrain_embryo_d15.5_PE_bio1_ENCLB476DGD_1_ratio	uration_mm10_forebrain_embryo_d16.5_PE_bio1_ENCLB194THE_1_read	uration_mm10_forebrain_embryo_d16.5_PE_bio1_ENCLB194THE_1_peak	uration_mm10_forebrain_embryo_d16.5_PE_bio1_ENCLB194THE_1_ratio	uration_mm10_intestine_embryo_d14.5_PE_bio1_ENCLB069VWJ_1_read	uration_mm10_intestine_embryo_d14.5_PE_bio1_ENCLB069VWJ_1_peak	uration_mm10_intestine_embryo_d14.5_PE_bio1_ENCLB069VWJ_1_ratio	uration_mm10_midbrain_embryo_d15.5_PE_bio1_ENCLB738SGH_1_read	uration_mm10_midbrain_embryo_d15.5_PE_bio1_ENCLB738SGH_1_peak	uration_mm10_midbrain_embryo_d15.5_PE_bio1_ENCLB738SGH_1_ratio	uration_mm10_forebrain_postnatal_d0_PE_bio1_ENCLB042MOW_1_read	uration_mm10_forebrain_postnatal_d0_PE_bio1_ENCLB042MOW_1_peak	uration_mm10_forebrain_postnatal_d0_PE_bio1_ENCLB042MOW_1_ratio	uration_mm10_liver_postnatal_d0_PE_bio2_ENCLB282VPH_1_read	uration_mm10_liver_postnatal_d0_PE_bio2_ENCLB282VPH_1_peak	uration_mm10_liver_postnatal_d0_PE_bio2_ENCLB282VPH_1_ratio	uration_mm10_forebrain_embryo_d14.5_PE_bio2_ENCLB312MJN_1_read	uration_mm10_forebrain_embryo_d14.5_PE_bio2_ENCLB312MJN_1_peak	uration_mm10_forebrain_embryo_d14.5_PE_bio2_ENCLB312MJN_1_ratio	uration_mm10_forebrain_embryo_d15.5_PE_bio2_ENCLB997YQF_1_read	uration_mm10_forebrain_embryo_d15.5_PE_bio2_ENCLB997YQF_1_peak	uration_mm10_forebrain_embryo_d15.5_PE_bio2_ENCLB997YQF_1_ratio	uration_mm10_hindbrain_embryo_d12.5_PE_bio2_ENCLB790VLV_1_read	uration_mm10_hindbrain_embryo_d12.5_PE_bio2_ENCLB790VLV_1_peak	uration_mm10_hindbrain_embryo_d12.5_PE_bio2_ENCLB790VLV_1_ratio	uration_mm10_kidney_embryo_15.5_PE_bio1_ENCLB874ZPR_1_read	uration_mm10_kidney_embryo_15.5_PE_bio1_ENCLB874ZPR_1_peak	uration_mm10_kidney_embryo_15.5_PE_bio1_ENCLB874ZPR_1_ratio	uration_mm10_hindbrain_embryo_d13.5_PE_bio1_ENCLB079ZQQ_1_read	uration_mm10_hindbrain_embryo_d13.5_PE_bio1_ENCLB079ZQQ_1_peak	uration_mm10_hindbrain_embryo_d13.5_PE_bio1_ENCLB079ZQQ_1_ratio	uration_mm10_hindbrain_postnatal_d0_PE_bio2_ENCLB962LKQ_1_read	uration_mm10_hindbrain_postnatal_d0_PE_bio2_ENCLB962LKQ_1_peak	uration_mm10_hindbrain_postnatal_d0_PE_bio2_ENCLB962LKQ_1_ratio	uration_mm10_intestine_embryo_d15.5_PE_bio1_ENCLB298CHP_1_read	uration_mm10_intestine_embryo_d15.5_PE_bio1_ENCLB298CHP_1_peak	uration_mm10_intestine_embryo_d15.5_PE_bio1_ENCLB298CHP_1_ratio	uration_mm10_hindbrain_embryo_d13.5_PE_bio2_ENCLB558GZX_1_read	uration_mm10_hindbrain_embryo_d13.5_PE_bio2_ENCLB558GZX_1_peak	uration_mm10_hindbrain_embryo_d13.5_PE_bio2_ENCLB558GZX_1_ratio	uration_mm10_lung_embryo_d14.5_PE_bio1_ENCLB517ADM_1_read	uration_mm10_lung_embryo_d14.5_PE_bio1_ENCLB517ADM_1_peak	uration_mm10_lung_embryo_d14.5_PE_bio1_ENCLB517ADM_1_ratio	uration_mm10_kidney_embryo_16.5_PE_bio2_ENCLB698MZX_1_read	uration_mm10_kidney_embryo_16.5_PE_bio2_ENCLB698MZX_1_peak	uration_mm10_kidney_embryo_16.5_PE_bio2_ENCLB698MZX_1_ratio	uration_mm10_stomach_postnatal_PE_bio2_ENCLB105JML_1_read	uration_mm10_stomach_postnatal_PE_bio2_ENCLB105JML_1_peak	uration_mm10_stomach_postnatal_PE_bio2_ENCLB105JML_1_ratio	uration_mm10_kidney_embryo_15.5_PE_bio2_ENCLB024QLK_1_read	uration_mm10_kidney_embryo_15.5_PE_bio2_ENCLB024QLK_1_peak	uration_mm10_kidney_embryo_15.5_PE_bio2_ENCLB024QLK_1_ratio	uration_mm10_forebrain_embryo_d14.5_PE_bio1_ENCLB252ZLC_1_read	uration_mm10_forebrain_embryo_d14.5_PE_bio1_ENCLB252ZLC_1_peak	uration_mm10_forebrain_embryo_d14.5_PE_bio1_ENCLB252ZLC_1_ratio	uration_mm10_midbrain_embryo_d13.5_PE_bio1_ENCLB091EMS_1_read	uration_mm10_midbrain_embryo_d13.5_PE_bio1_ENCLB091EMS_1_peak	uration_mm10_midbrain_embryo_d13.5_PE_bio1_ENCLB091EMS_1_ratio	uration_mm10_lung_postnatal_PE_bio1_ENCLB080OEI_1_read	uration_mm10_lung_postnatal_PE_bio1_ENCLB080OEI_1_peak	uration_mm10_lung_postnatal_PE_bio1_ENCLB080OEI_1_ratio	uration_mm10_hindbrain_embryo_d16.5_PE_bio2_ENCLB478RAK_1_read	uration_mm10_hindbrain_embryo_d16.5_PE_bio2_ENCLB478RAK_1_peak	uration_mm10_hindbrain_embryo_d16.5_PE_bio2_ENCLB478RAK_1_ratio	uration_mm10_stomach_postnatal_PE_bio1_ENCLB490MGZ_1_read	uration_mm10_stomach_postnatal_PE_bio1_ENCLB490MGZ_1_peak	uration_mm10_stomach_postnatal_PE_bio1_ENCLB490MGZ_1_ratio	uration_mm10_midbrain_embryo_d13.5_PE_bio2_ENCLB849TXF_1_read	uration_mm10_midbrain_embryo_d13.5_PE_bio2_ENCLB849TXF_1_peak	uration_mm10_midbrain_embryo_d13.5_PE_bio2_ENCLB849TXF_1_ratio	uration_mm10_forebrain_embryo_d11.5_PE_bio2_ENCLB477WAK_1_read	uration_mm10_forebrain_embryo_d11.5_PE_bio2_ENCLB477WAK_1_peak	uration_mm10_forebrain_embryo_d11.5_PE_bio2_ENCLB477WAK_1_ratio	uration_mm10_liver_embryo_d14.5_PE_bio1_ENCLB200ODB_1_read	uration_mm10_liver_embryo_d14.5_PE_bio1_ENCLB200ODB_1_peak	uration_mm10_liver_embryo_d14.5_PE_bio1_ENCLB200ODB_1_ratio	uration_mm10_intestine_postnatal_d0_PE_bio2_ENCLB199HRA_1_read	uration_mm10_intestine_postnatal_d0_PE_bio2_ENCLB199HRA_1_peak	uration_mm10_intestine_postnatal_d0_PE_bio2_ENCLB199HRA_1_ratio	uration_mm10_hindbrain_embryo_d12.5_PE_bio1_ENCLB264QMJ_1_read	uration_mm10_hindbrain_embryo_d12.5_PE_bio1_ENCLB264QMJ_1_peak	uration_mm10_hindbrain_embryo_d12.5_PE_bio1_ENCLB264QMJ_1_ratio	uration_mm10_intestine_embryo_d15.5_PE_bio2_ENCLB594LAJ_1_read	uration_mm10_intestine_embryo_d15.5_PE_bio2_ENCLB594LAJ_1_peak	uration_mm10_intestine_embryo_d15.5_PE_bio2_ENCLB594LAJ_1_ratio	uration_mm10_forebrain_embryo_d13.5_PE_bio2_ENCLB589ZDE_1_read	uration_mm10_forebrain_embryo_d13.5_PE_bio2_ENCLB589ZDE_1_peak	uration_mm10_forebrain_embryo_d13.5_PE_bio2_ENCLB589ZDE_1_ratio	uration_mm10_forebrain_embryo_d11.5_PE_bio1_ENCLB512IZL_1_read	uration_mm10_forebrain_embryo_d11.5_PE_bio1_ENCLB512IZL_1_peak	uration_mm10_forebrain_embryo_d11.5_PE_bio1_ENCLB512IZL_1_ratio	uration_mm10_hindbrain_embryo_d11.5_PE_bio1_ENCLB044YJH_1_read	uration_mm10_hindbrain_embryo_d11.5_PE_bio1_ENCLB044YJH_1_peak	uration_mm10_hindbrain_embryo_d11.5_PE_bio1_ENCLB044YJH_1_ratio	uration_mm10_lung_postnatal_PE_bio2_ENCLB071NVJ_1_read	uration_mm10_lung_postnatal_PE_bio2_ENCLB071NVJ_1_peak	uration_mm10_lung_postnatal_PE_bio2_ENCLB071NVJ_1_ratio	uration_mm10_kidney_embryo_16.5_PE_bio1_ENCLB553FWL_1_read	uration_mm10_kidney_embryo_16.5_PE_bio1_ENCLB553FWL_1_peak	uration_mm10_kidney_embryo_16.5_PE_bio1_ENCLB553FWL_1_ratio	uration_mm10_midbrain_embryo_d11.5_PE_bio2_ENCLB664GGY_1_read	uration_mm10_midbrain_embryo_d11.5_PE_bio2_ENCLB664GGY_1_peak	uration_mm10_midbrain_embryo_d11.5_PE_bio2_ENCLB664GGY_1_ratio	uration_mm10_liver_embryo_d11.5_PE_bio2_ENCLB479OGV_1_read	uration_mm10_liver_embryo_d11.5_PE_bio2_ENCLB479OGV_1_peak	uration_mm10_liver_embryo_d11.5_PE_bio2_ENCLB479OGV_1_ratio	uration_mm10_stomach_embryo_d14.5_PE_bio1_ENCLB880WNY_1_read	uration_mm10_stomach_embryo_d14.5_PE_bio1_ENCLB880WNY_1_peak	uration_mm10_stomach_embryo_d14.5_PE_bio1_ENCLB880WNY_1_ratio	uration_mm10_forebrain_embryo_d13.5_PE_bio1_ENCLB429FVW_1_read	uration_mm10_forebrain_embryo_d13.5_PE_bio1_ENCLB429FVW_1_peak	uration_mm10_forebrain_embryo_d13.5_PE_bio1_ENCLB429FVW_1_ratio	uration_mm10_liver_embryo_d12.5_PE_bio2_ENCLB090ADG_1_read	uration_mm10_liver_embryo_d12.5_PE_bio2_ENCLB090ADG_1_peak	uration_mm10_liver_embryo_d12.5_PE_bio2_ENCLB090ADG_1_ratio	uration_mm10_intestine_embryo_d16.5_PE_bio1_ENCLB448PET_1_read	uration_mm10_intestine_embryo_d16.5_PE_bio1_ENCLB448PET_1_peak	uration_mm10_intestine_embryo_d16.5_PE_bio1_ENCLB448PET_1_ratio	uration_mm10_forebrain_postnatal_d0_PE_bio2_ENCLB558DNK_1_read	uration_mm10_forebrain_postnatal_d0_PE_bio2_ENCLB558DNK_1_peak	uration_mm10_forebrain_postnatal_d0_PE_bio2_ENCLB558DNK_1_ratio	uration_mm10_lung_embryo_d14.5_PE_bio2_ENCLB224FWZ_1_read	uration_mm10_lung_embryo_d14.5_PE_bio2_ENCLB224FWZ_1_peak	uration_mm10_lung_embryo_d14.5_PE_bio2_ENCLB224FWZ_1_ratio	uration_mm10_hindbrain_embryo_d16.5_PE_bio1_ENCLB383AFC_1_read	uration_mm10_hindbrain_embryo_d16.5_PE_bio1_ENCLB383AFC_1_peak	uration_mm10_hindbrain_embryo_d16.5_PE_bio1_ENCLB383AFC_1_ratio	uration_mm10_midbrain_embryo_d16.5_PE_bio2_ENCLB488AGB_1_read	uration_mm10_midbrain_embryo_d16.5_PE_bio2_ENCLB488AGB_1_peak	uration_mm10_midbrain_embryo_d16.5_PE_bio2_ENCLB488AGB_1_ratio	uration_mm10_midbrain_embryo_d16.5_PE_bio1_ENCLB277UUA_1_read	uration_mm10_midbrain_embryo_d16.5_PE_bio1_ENCLB277UUA_1_peak	uration_mm10_midbrain_embryo_d16.5_PE_bio1_ENCLB277UUA_1_ratio	uration_mm10_intestine_embryo_d14.5_PE_bio2_ENCLB325XDP_1_read	uration_mm10_intestine_embryo_d14.5_PE_bio2_ENCLB325XDP_1_peak	uration_mm10_intestine_embryo_d14.5_PE_bio2_ENCLB325XDP_1_ratio	uration_mm10_neural_tube_embryo_PE_bio2_ENCLB671DSC_1_read	uration_mm10_neural_tube_embryo_PE_bio2_ENCLB671DSC_1_peak	uration_mm10_neural_tube_embryo_PE_bio2_ENCLB671DSC_1_ratio	uration_mm10_midbrain_embryo_d11.5_PE_bio1_ENCLB534QZD_1_read	uration_mm10_midbrain_embryo_d11.5_PE_bio1_ENCLB534QZD_1_peak	uration_mm10_midbrain_embryo_d11.5_PE_bio1_ENCLB534QZD_1_ratio	uration_mm10_midbrain_embryo_d15.5_PE_bio2_ENCLB782TSA_1_read	uration_mm10_midbrain_embryo_d15.5_PE_bio2_ENCLB782TSA_1_peak	uration_mm10_midbrain_embryo_d15.5_PE_bio2_ENCLB782TSA_1_ratio	uration_mm10_forebrain_embryo_d12.5_PE_bio2_ENCLB124JXC_1_read	uration_mm10_forebrain_embryo_d12.5_PE_bio2_ENCLB124JXC_1_peak	uration_mm10_forebrain_embryo_d12.5_PE_bio2_ENCLB124JXC_1_ratio	uration_mm10_forebrain_embryo_d16.5_PE_bio2_ENCLB055ONH_1_read	uration_mm10_forebrain_embryo_d16.5_PE_bio2_ENCLB055ONH_1_peak	uration_mm10_forebrain_embryo_d16.5_PE_bio2_ENCLB055ONH_1_ratio	uration_mm10_intestine_embryo_d16.5_PE_bio2_ENCLB539OPC_1_read	uration_mm10_intestine_embryo_d16.5_PE_bio2_ENCLB539OPC_1_peak	uration_mm10_intestine_embryo_d16.5_PE_bio2_ENCLB539OPC_1_ratio	uration_mm10_intestine_postnatal_d0_PE_bio1_ENCLB362STB_1_read	uration_mm10_intestine_postnatal_d0_PE_bio1_ENCLB362STB_1_peak	uration_mm10_intestine_postnatal_d0_PE_bio1_ENCLB362STB_1_ratio	uration_mm10_liver_embryo_d14.5_PE_bio2_ENCLB555EYH_1_read	uration_mm10_liver_embryo_d14.5_PE_bio2_ENCLB555EYH_1_peak	uration_mm10_liver_embryo_d14.5_PE_bio2_ENCLB555EYH_1_ratio	uration_mm10_hindbrain_postnatal_d0_PE_bio1_ENCLB625SZP_1_read	uration_mm10_hindbrain_postnatal_d0_PE_bio1_ENCLB625SZP_1_peak	uration_mm10_hindbrain_postnatal_d0_PE_bio1_ENCLB625SZP_1_ratio	uration_mm10_forebrain_embryo_d12.5_PE_bio1_ENCLB949MHR_1_read	uration_mm10_forebrain_embryo_d12.5_PE_bio1_ENCLB949MHR_1_peak	uration_mm10_forebrain_embryo_d12.5_PE_bio1_ENCLB949MHR_1_ratio	uration_mm10_hindbrain_embryo_d11.5_PE_bio2_ENCLB819YMR_1_read	uration_mm10_hindbrain_embryo_d11.5_PE_bio2_ENCLB819YMR_1_peak	uration_mm10_hindbrain_embryo_d11.5_PE_bio2_ENCLB819YMR_1_ratio	uration_mm10_neural_tube_embryo_PE_bio1_ENCLB448BWJ_1_read	uration_mm10_neural_tube_embryo_PE_bio1_ENCLB448BWJ_1_peak	uration_mm10_neural_tube_embryo_PE_bio1_ENCLB448BWJ_1_ratio	uration_mm10_liver_postnatal_d0_PE_bio1_ENCLB303HHQ_1_read	uration_mm10_liver_postnatal_d0_PE_bio1_ENCLB303HHQ_1_peak	uration_mm10_liver_postnatal_d0_PE_bio1_ENCLB303HHQ_1_ratio	uration_mm10_liver_embryo_d11.5_PE_bio1_ENCLB441LCB_1_read	uration_mm10_liver_embryo_d11.5_PE_bio1_ENCLB441LCB_1_peak	uration_mm10_liver_embryo_d11.5_PE_bio1_ENCLB441LCB_1_ratio	uration_mm10_stomach_embryo_d14.5_PE_bio2_ENCLB322JPD_1_read	uration_mm10_stomach_embryo_d14.5_PE_bio2_ENCLB322JPD_1_peak	uration_mm10_stomach_embryo_d14.5_PE_bio2_ENCLB322JPD_1_ratio
0	4.07	14446.0	0.22	3.01	8572.0	0.08	2.96	11801.0	0.1	2.27	2392.0	0.03	3.83	9556.0	0.1	3.4	23136.0	0.17	2.71	15161.0	0.19	3.51	15775.0	0.12	3.56	9015.0	0.08	3.76	6048.0	0.07	2.91	5298.0	0.06	3.08	6070.0	0.07	5.61	12201.0	0.12	4.32	12058.0	0.1	2.98	5445.0	0.07	3.47	12730.0	0.1	2.68	3400.0	0.04	3.83	10110.0	0.1	3.36	6438.0	0.06	2.53	8366.0	0.08	4.05	9596.0	0.1	4.13	21980.0	0.17	4.2	11213.0	0.1	4.77	9207.0	0.09	3.8	9784.0	0.1	3.76	6584.0	0.08	1.76	8088.0	0.17	2.88	7952.0	0.09	3.73	5941.0	0.07	4.09	12136.0	0.1	3.8	12168.0	0.11	3.87	6977.0	0.08	5.94	9717.0	0.11	3.36	20211.0	0.16	3.1	7977.0	0.07	3.88	7632.0	0.09	4.51	9873.0	0.14	1.78	1068.0	0.02	3.53	9619.0	0.09	2.85	10094.0	0.16	4.15	14560.0	0.11	2.79	11249.0	0.1	1.88	4563.0	0.06	3.52	8150.0	0.08	2.32	5753.0	0.07	3.48	7719.0	0.08	3.02	4520.0	0.06	2.53	3921.0	0.06	5.5	12577.0	0.13	2.88	7140.0	0.09	3.75	5188.0	0.07	2.91	16138.0	0.12	3.95	12635.0	0.1	3.28	10380.0	0.11	4.04	15878.0	0.27	3.23	7479.0	0.08	3.64	9301.0	0.09	3.31	4320.0	0.05	2.88	8432.0	0.09	3.76	23332.0	0.24	2.51	7714.0	0.1	2.5	5125.0	0.06
1	8.14	19509.0	0.34	6.03	15408.0	0.18	5.93	20303.0	0.2	4.55	6441.0	0.11	7.67	15599.0	0.2	6.81	36371.0	0.29	5.43	22008.0	0.31	7.03	26632.0	0.24	7.12	16356.0	0.17	7.53	11646.0	0.17	5.83	10943.0	0.15	6.17	11051.0	0.17	11.23	18898.0	0.22	8.65	20278.0	0.2	5.96	10447.0	0.16	6.95	22429.0	0.21	5.36	7991.0	0.11	7.67	17242.0	0.19	6.72	12005.0	0.15	5.07	14621.0	0.19	8.1	16322.0	0.2	8.27	32250.0	0.29	8.41	18753.0	0.2	9.54	16703.0	0.2	7.6	16266.0	0.2	7.53	12162.0	0.18	3.53	12117.0	0.29	5.76	15044.0	0.21	7.46	11559.0	0.17	8.19	20891.0	0.21	7.61	20375.0	0.22	7.74	13021.0	0.18	11.89	15911.0	0.22	6.73	32215.0	0.29	6.2	15107.0	0.16	7.76	13334.0	0.2	9.02	14958.0	0.26	3.57	3952.0	0.1	7.06	16424.0	0.18	5.71	14903.0	0.28	8.3	24758.0	0.22	5.59	19644.0	0.2	3.76	9432.0	0.15	7.04	14153.0	0.17	4.65	10399.0	0.17	6.97	13318.0	0.18	6.05	9499.0	0.15	5.06	7968.0	0.15	11.0	18940.0	0.25	5.77	12138.0	0.19	7.51	9869.0	0.17	5.82	26254.0	0.23	7.9	21947.0	0.21	6.57	18263.0	0.23	8.08	20211.0	0.39	6.47	13807.0	0.18	7.29	16033.0	0.2	6.62	9079.0	0.15	5.77	13684.0	0.19	7.53	33238.0	0.36	5.03	13692.0	0.22	5.01	10042.0	0.16
2	16.29	25209.0	0.48	12.06	24066.0	0.34	11.86	30782.0	0.35	9.1	12070.0	0.27	15.34	23261.0	0.34	13.63	50771.0	0.45	10.87	31645.0	0.48	14.06	39353.0	0.4	14.24	27911.0	0.34	15.06	18406.0	0.32	11.66	18196.0	0.29	12.35	17550.0	0.32	22.46	29612.0	0.37	17.31	31711.0	0.36	11.93	16439.0	0.31	13.9	34578.0	0.36	10.72	14375.0	0.24	15.34	27201.0	0.34	13.45	20939.0	0.31	10.14	23178.0	0.35	16.2	24765.0	0.36	16.55	46605.0	0.45	16.83	28964.0	0.35	19.09	26442.0	0.35	15.21	26392.0	0.36	15.07	18613.0	0.34	7.06	15826.0	0.45	11.53	23100.0	0.38	14.93	18307.0	0.32	16.38	32069.0	0.37	15.23	33160.0	0.39	15.48	19941.0	0.34	23.78	24207.0	0.39	13.47	45492.0	0.45	12.4	24616.0	0.3	15.52	19633.0	0.36	18.05	20684.0	0.41	7.14	8361.0	0.24	14.12	27755.0	0.35	11.42	19779.0	0.43	16.61	37538.0	0.38	11.18	32742.0	0.37	7.53	15936.0	0.3	14.09	23481.0	0.32	9.31	16934.0	0.32	13.95	21671.0	0.33	12.1	15064.0	0.31	10.13	12308.0	0.3	22.01	27949.0	0.41	11.54	18339.0	0.33	15.03	15438.0	0.32	11.64	42118.0	0.41	15.8	35537.0	0.38	13.14	27826.0	0.4	16.16	25378.0	0.53	12.95	22231.0	0.34	14.58	25624.0	0.38	13.24	15616.0	0.32	11.54	20296.0	0.33	15.07	43686.0	0.52	10.06	20520.0	0.39	10.03	16646.0	0.3
3	24.43	30061.0	0.59	18.09	31631.0	0.47	17.79	39996.0	0.47	13.66	16070.0	0.39	23.01	30633.0	0.47	20.45	63942.0	0.58	16.31	35361.0	0.57	21.1	49829.0	0.54	21.36	34251.0	0.45	22.59	24133.0	0.45	17.49	24768.0	0.42	18.53	22865.0	0.44	33.7	37171.0	0.49	25.97	41399.0	0.49	17.9	21557.0	0.44	20.85	44853.0	0.49	16.08	19975.0	0.36	23.02	36283.0	0.47	20.17	26236.0	0.41	15.21	29694.0	0.48	24.3	32601.0	0.49	24.83	59064.0	0.58	25.24	38304.0	0.48	28.64	33079.0	0.47	22.81	32003.0	0.48	22.61	23998.0	0.47	10.59	18482.0	0.56	17.3	29040.0	0.51	22.39	23932.0	0.45	24.57	41973.0	0.5	22.85	39486.0	0.5	23.22	25710.0	0.47	35.68	29837.0	0.51	20.2	56789.0	0.58	18.6	33846.0	0.43	23.28	24890.0	0.49	27.08	24250.0	0.52	10.71	11565.0	0.37	21.19	33747.0	0.46	17.13	23578.0	0.54	24.92	48497.0	0.52	16.78	38338.0	0.47	11.3	20536.0	0.43	21.14	29145.0	0.43	13.96	21692.0	0.44	20.92	26784.0	0.44	18.15	19519.0	0.44	15.2	15613.0	0.42	33.02	34209.0	0.52	17.31	23820.0	0.46	22.55	19780.0	0.45	17.46	48026.0	0.51	23.71	43021.0	0.49	19.72	34637.0	0.52	24.24	30033.0	0.63	19.42	29170.0	0.47	21.88	31072.0	0.49	19.86	19110.0	0.44	17.31	26283.0	0.45	22.61	49308.0	0.61	15.1	24039.0	0.5	15.05	20595.0	0.41
4	32.58	32512.0	0.66	24.12	37624.0	0.57	23.72	47024.0	0.57	18.21	19401.0	0.5	30.69	37100.0	0.58	27.27	73788.0	0.69	21.75	39905.0	0.66	28.13	53528.0	0.61	28.49	41147.0	0.55	30.12	28985.0	0.56	23.32	30285.0	0.53	24.71	27584.0	0.55	44.93	42966.0	0.58	34.63	46968.0	0.58	23.87	26086.0	0.54	27.8	49620.0	0.58	21.44	24838.0	0.47	30.69	43947.0	0.57	26.9	32657.0	0.52	20.28	34250.0	0.58	32.4	36682.0	0.57	33.1	64181.0	0.65	33.66	43152.0	0.57	38.19	37921.0	0.56	30.42	38568.0	0.58	30.15	28425.0	0.58	14.12	21244.0	0.65	23.07	33567.0	0.61	29.86	28605.0	0.56	32.76	47050.0	0.58	30.47	46689.0	0.61	30.96	28567.0	0.55	47.57	34178.0	0.6	26.94	65432.0	0.68	24.8	41360.0	0.54	31.04	27521.0	0.57	36.1	26879.0	0.6	14.29	13886.0	0.48	28.25	40437.0	0.56	22.85	26830.0	0.64	33.23	53998.0	0.6	22.37	45352.0	0.57	15.06	25920.0	0.55	28.19	35374.0	0.53	18.62	25597.0	0.55	27.9	32248.0	0.54	24.2	23319.0	0.54	20.27	18428.0	0.53	44.03	38578.0	0.61	23.08	28174.0	0.56	30.07	22152.0	0.54	23.28	55678.0	0.61	31.61	50911.0	0.6	26.29	38164.0	0.61	32.32	32173.0	0.7	25.9	32607.0	0.55	29.17	36858.0	0.6	26.48	22764.0	0.55	23.09	31306.0	0.55	30.14	55671.0	0.7	20.13	27461.0	0.6	20.07	24922.0	0.52
5	40.72	35947.0	0.74	30.15	42692.0	0.67	29.65	52932.0	0.66	22.77	22238.0	0.6	38.36	39698.0	0.64	34.09	74901.0	0.73	27.19	43522.0	0.73	35.17	59989.0	0.7	35.61	47042.0	0.65	37.65	31198.0	0.63	29.15	35058.0	0.63	30.89	31628.0	0.64	56.16	50440.0	0.68	43.29	53809.0	0.67	29.83	29818.0	0.64	34.75	56366.0	0.67	26.81	29334.0	0.56	38.37	47497.0	0.64	33.62	38062.0	0.62	25.36	38159.0	0.67	40.5	42205.0	0.67	41.38	71662.0	0.74	42.07	50059.0	0.66	47.74	43530.0	0.66	38.02	44351.0	0.67	37.69	30365.0	0.65	17.65	22759.0	0.72	28.84	37188.0	0.7	37.32	30700.0	0.63	40.96	53785.0	0.68	38.09	52733.0	0.7	38.7	32619.0	0.65	59.46	37657.0	0.68	33.67	67706.0	0.73	31.0	47982.0	0.64	38.8	31204.0	0.66	45.13	30371.0	0.68	17.86	16837.0	0.6	35.31	46072.0	0.66	28.56	29419.0	0.71	41.54	61225.0	0.69	27.97	51123.0	0.66	18.83	29270.0	0.64	35.23	41080.0	0.63	23.27	28943.0	0.64	34.87	37149.0	0.64	30.25	25070.0	0.61	25.33	20817.0	0.62	55.04	44851.0	0.71	28.85	32081.0	0.65	37.59	25254.0	0.63	29.1	61637.0	0.69	39.52	54339.0	0.66	32.86	42283.0	0.69	40.41	35175.0	0.77	32.37	37242.0	0.65	36.47	41756.0	0.69	33.1	25834.0	0.64	28.86	35632.0	0.63	37.68	60866.0	0.78	25.17	32246.0	0.7	25.09	28824.0	0.61
6	48.87	39039.0	0.8	36.18	46847.0	0.75	35.58	57383.0	0.73	27.32	24807.0	0.68	46.03	44345.0	0.72	40.91	81222.0	0.8	32.63	46635.0	0.79	42.2	65149.0	0.77	42.73	52340.0	0.73	45.18	34892.0	0.72	34.98	39483.0	0.71	37.07	35115.0	0.72	67.4	54061.0	0.74	51.95	56493.0	0.73	35.8	33134.0	0.72	41.7	62131.0	0.74	32.17	33328.0	0.65	46.04	53321.0	0.73	40.35	42971.0	0.71	30.43	41165.0	0.74	48.6	47112.0	0.75	49.66	77884.0	0.81	50.49	56044.0	0.75	57.29	46865.0	0.72	45.63	46021.0	0.73	45.23	33785.0	0.73	21.18	24087.0	0.78	34.61	40395.0	0.77	44.79	34351.0	0.72	49.15	59739.0	0.76	45.71	53807.0	0.75	46.45	36187.0	0.73	71.36	40255.0	0.75	40.41	73092.0	0.8	37.2	53777.0	0.72	46.57	34544.0	0.74	54.16	33571.0	0.76	21.43	18565.0	0.69	42.38	50969.0	0.74	34.27	31722.0	0.78	49.85	67154.0	0.77	33.56	55972.0	0.73	22.6	31892.0	0.72	42.28	46294.0	0.71	27.93	31692.0	0.71	41.85	41565.0	0.72	36.3	27996.0	0.7	30.4	22956.0	0.7	66.05	47420.0	0.77	34.63	35835.0	0.73	45.11	28200.0	0.72	34.92	66537.0	0.76	47.42	59949.0	0.74	39.44	45838.0	0.77	48.49	37686.0	0.83	38.85	41465.0	0.73	43.76	46056.0	0.77	39.72	28747.0	0.72	34.63	39440.0	0.71	45.22	64966.0	0.84	30.2	34959.0	0.77	30.11	34782.0	0.72
