item	mm10_intestine_embryo_d14.5_PE_bio1_ENCLB069VWJ_1_1	mm10_intestine_embryo_d14.5_PE_bio1_ENCLB069VWJ_1_1.1	mm10_midbrain_embryo_d16.5_PE_bio2_ENCLB488AGB_1_2	mm10_midbrain_embryo_d16.5_PE_bio2_ENCLB488AGB_1_2.1	mm10_hindbrain_postnatal_d0_PE_bio1_ENCLB625SZP_1_2	mm10_hindbrain_postnatal_d0_PE_bio1_ENCLB625SZP_1_2.1	mm10_hindbrain_embryo_d16.5_PE_bio1_ENCLB383AFC_1_2	mm10_hindbrain_embryo_d16.5_PE_bio1_ENCLB383AFC_1_2.1	mm10_kidney_embryo_15.5_PE_bio2_ENCLB024QLK_1_1	mm10_kidney_embryo_15.5_PE_bio2_ENCLB024QLK_1_1.1	mm10_stomach_embryo_d14.5_PE_bio2_ENCLB322JPD_1_2	mm10_stomach_embryo_d14.5_PE_bio2_ENCLB322JPD_1_2.1	mm10_intestine_embryo_d16.5_PE_bio2_ENCLB539OPC_1_1	mm10_intestine_embryo_d16.5_PE_bio2_ENCLB539OPC_1_1.1	mm10_midbrain_embryo_d16.5_PE_bio1_ENCLB277UUA_1_1	mm10_midbrain_embryo_d16.5_PE_bio1_ENCLB277UUA_1_1.1	mm10_liver_embryo_d14.5_PE_bio1_ENCLB200ODB_1_1	mm10_liver_embryo_d14.5_PE_bio1_ENCLB200ODB_1_1.1	mm10_kidney_embryo_16.5_PE_bio2_ENCLB698MZX_1_2	mm10_kidney_embryo_16.5_PE_bio2_ENCLB698MZX_1_2.1	mm10_forebrain_postnatal_d0_PE_bio2_ENCLB558DNK_1_2	mm10_forebrain_postnatal_d0_PE_bio2_ENCLB558DNK_1_2.1	mm10_lung_embryo_d14.5_PE_bio2_ENCLB224FWZ_1_2	mm10_lung_embryo_d14.5_PE_bio2_ENCLB224FWZ_1_2.1	mm10_liver_embryo_d12.5_PE_bio2_ENCLB090ADG_1_2	mm10_liver_embryo_d12.5_PE_bio2_ENCLB090ADG_1_2.1	mm10_kidney_embryo_15.5_PE_bio1_ENCLB874ZPR_1_1	mm10_kidney_embryo_15.5_PE_bio1_ENCLB874ZPR_1_1.1	mm10_forebrain_embryo_d15.5_PE_bio2_ENCLB997YQF_1_2	mm10_forebrain_embryo_d15.5_PE_bio2_ENCLB997YQF_1_2.1	mm10_stomach_postnatal_PE_bio1_ENCLB490MGZ_1_2	mm10_stomach_postnatal_PE_bio1_ENCLB490MGZ_1_2.1	mm10_intestine_embryo_d15.5_PE_bio1_ENCLB298CHP_1_1	mm10_intestine_embryo_d15.5_PE_bio1_ENCLB298CHP_1_1.1	mm10_midbrain_embryo_d15.5_PE_bio1_ENCLB738SGH_1_1	mm10_midbrain_embryo_d15.5_PE_bio1_ENCLB738SGH_1_1.1	mm10_liver_postnatal_d0_PE_bio1_ENCLB303HHQ_1_2	mm10_liver_postnatal_d0_PE_bio1_ENCLB303HHQ_1_2.1	mm10_intestine_postnatal_d0_PE_bio1_ENCLB362STB_1_1	mm10_intestine_postnatal_d0_PE_bio1_ENCLB362STB_1_1.1	mm10_liver_embryo_d11.5_PE_bio2_ENCLB479OGV_1_2	mm10_liver_embryo_d11.5_PE_bio2_ENCLB479OGV_1_2.1	mm10_midbrain_embryo_d15.5_PE_bio2_ENCLB782TSA_1_2	mm10_midbrain_embryo_d15.5_PE_bio2_ENCLB782TSA_1_2.1	mm10_intestine_embryo_d15.5_PE_bio2_ENCLB594LAJ_1_1	mm10_intestine_embryo_d15.5_PE_bio2_ENCLB594LAJ_1_1.1	mm10_midbrain_embryo_d11.5_PE_bio1_ENCLB534QZD_1_1	mm10_midbrain_embryo_d11.5_PE_bio1_ENCLB534QZD_1_1.1	mm10_forebrain_embryo_d16.5_PE_bio2_ENCLB055ONH_1_2	mm10_forebrain_embryo_d16.5_PE_bio2_ENCLB055ONH_1_2.1	mm10_hindbrain_postnatal_d0_PE_bio2_ENCLB962LKQ_1_1	mm10_hindbrain_postnatal_d0_PE_bio2_ENCLB962LKQ_1_1.1	mm10_midbrain_embryo_d13.5_PE_bio2_ENCLB849TXF_1_2	mm10_midbrain_embryo_d13.5_PE_bio2_ENCLB849TXF_1_2.1	mm10_forebrain_embryo_d11.5_PE_bio2_ENCLB477WAK_1_2	mm10_forebrain_embryo_d11.5_PE_bio2_ENCLB477WAK_1_2.1	mm10_forebrain_embryo_d14.5_PE_bio2_ENCLB312MJN_1_1	mm10_forebrain_embryo_d14.5_PE_bio2_ENCLB312MJN_1_1.1	mm10_liver_postnatal_d0_PE_bio2_ENCLB282VPH_1_2	mm10_liver_postnatal_d0_PE_bio2_ENCLB282VPH_1_2.1	mm10_forebrain_embryo_d16.5_PE_bio1_ENCLB194THE_1_1	mm10_forebrain_embryo_d16.5_PE_bio1_ENCLB194THE_1_1.1	mm10_lung_postnatal_PE_bio1_ENCLB080OEI_1_1	mm10_lung_postnatal_PE_bio1_ENCLB080OEI_1_1.1	mm10_forebrain_embryo_d14.5_PE_bio1_ENCLB252ZLC_1_2	mm10_forebrain_embryo_d14.5_PE_bio1_ENCLB252ZLC_1_2.1	mm10_liver_embryo_d14.5_PE_bio2_ENCLB555EYH_1_2	mm10_liver_embryo_d14.5_PE_bio2_ENCLB555EYH_1_2.1	mm10_hindbrain_embryo_d16.5_PE_bio2_ENCLB478RAK_1_2	mm10_hindbrain_embryo_d16.5_PE_bio2_ENCLB478RAK_1_2.1	mm10_neural_tube_embryo_PE_bio1_ENCLB448BWJ_1_1	mm10_neural_tube_embryo_PE_bio1_ENCLB448BWJ_1_1.1	mm10_hindbrain_embryo_d11.5_PE_bio2_ENCLB819YMR_1_1	mm10_hindbrain_embryo_d11.5_PE_bio2_ENCLB819YMR_1_1.1	mm10_liver_embryo_d11.5_PE_bio1_ENCLB441LCB_1_1	mm10_liver_embryo_d11.5_PE_bio1_ENCLB441LCB_1_1.1	mm10_forebrain_embryo_d13.5_PE_bio1_ENCLB429FVW_1_2	mm10_forebrain_embryo_d13.5_PE_bio1_ENCLB429FVW_1_2.1	mm10_hindbrain_embryo_d12.5_PE_bio2_ENCLB790VLV_1_2	mm10_hindbrain_embryo_d12.5_PE_bio2_ENCLB790VLV_1_2.1	mm10_stomach_postnatal_PE_bio2_ENCLB105JML_1_2	mm10_stomach_postnatal_PE_bio2_ENCLB105JML_1_2.1	mm10_hindbrain_embryo_d11.5_PE_bio1_ENCLB044YJH_1_1	mm10_hindbrain_embryo_d11.5_PE_bio1_ENCLB044YJH_1_1.1	mm10_hindbrain_embryo_d13.5_PE_bio1_ENCLB079ZQQ_1_1	mm10_hindbrain_embryo_d13.5_PE_bio1_ENCLB079ZQQ_1_1.1	mm10_forebrain_embryo_d12.5_PE_bio2_ENCLB124JXC_1_2	mm10_forebrain_embryo_d12.5_PE_bio2_ENCLB124JXC_1_2.1	mm10_hindbrain_embryo_d13.5_PE_bio2_ENCLB558GZX_1_2	mm10_hindbrain_embryo_d13.5_PE_bio2_ENCLB558GZX_1_2.1	mm10_lung_postnatal_PE_bio2_ENCLB071NVJ_1_2	mm10_lung_postnatal_PE_bio2_ENCLB071NVJ_1_2.1	mm10_forebrain_embryo_d12.5_PE_bio1_ENCLB949MHR_1_1	mm10_forebrain_embryo_d12.5_PE_bio1_ENCLB949MHR_1_1.1	mm10_intestine_postnatal_d0_PE_bio2_ENCLB199HRA_1_1	mm10_intestine_postnatal_d0_PE_bio2_ENCLB199HRA_1_1.1	mm10_kidney_embryo_16.5_PE_bio1_ENCLB553FWL_1_1	mm10_kidney_embryo_16.5_PE_bio1_ENCLB553FWL_1_1.1	mm10_intestine_embryo_d14.5_PE_bio2_ENCLB325XDP_1_1	mm10_intestine_embryo_d14.5_PE_bio2_ENCLB325XDP_1_1.1	mm10_midbrain_embryo_d13.5_PE_bio1_ENCLB091EMS_1_2	mm10_midbrain_embryo_d13.5_PE_bio1_ENCLB091EMS_1_2.1	mm10_neural_tube_embryo_PE_bio2_ENCLB671DSC_1_1	mm10_neural_tube_embryo_PE_bio2_ENCLB671DSC_1_1.1	mm10_forebrain_embryo_d11.5_PE_bio1_ENCLB512IZL_1_1	mm10_forebrain_embryo_d11.5_PE_bio1_ENCLB512IZL_1_1.1	mm10_intestine_embryo_d16.5_PE_bio1_ENCLB448PET_1_2	mm10_intestine_embryo_d16.5_PE_bio1_ENCLB448PET_1_2.1	mm10_stomach_embryo_d14.5_PE_bio1_ENCLB880WNY_1_1	mm10_stomach_embryo_d14.5_PE_bio1_ENCLB880WNY_1_1.1	mm10_midbrain_embryo_d11.5_PE_bio2_ENCLB664GGY_1_1	mm10_midbrain_embryo_d11.5_PE_bio2_ENCLB664GGY_1_1.1	mm10_forebrain_embryo_d15.5_PE_bio1_ENCLB476DGD_1_1	mm10_forebrain_embryo_d15.5_PE_bio1_ENCLB476DGD_1_1.1	mm10_liver_embryo_d12.5_PE_bio1_ENCLB774WKA_1_2	mm10_liver_embryo_d12.5_PE_bio1_ENCLB774WKA_1_2.1	mm10_forebrain_postnatal_d0_PE_bio1_ENCLB042MOW_1_2	mm10_forebrain_postnatal_d0_PE_bio1_ENCLB042MOW_1_2.1	mm10_hindbrain_embryo_d12.5_PE_bio1_ENCLB264QMJ_1_1	mm10_hindbrain_embryo_d12.5_PE_bio1_ENCLB264QMJ_1_1.1	mm10_forebrain_embryo_d13.5_PE_bio2_ENCLB589ZDE_1_2	mm10_forebrain_embryo_d13.5_PE_bio2_ENCLB589ZDE_1_2.1	mm10_lung_embryo_d14.5_PE_bio1_ENCLB517ADM_1_2	mm10_lung_embryo_d14.5_PE_bio1_ENCLB517ADM_1_2.1	mm10_lung_embryo_d14.5_PE_bio1_ENCLB517ADM_1_1	mm10_lung_embryo_d14.5_PE_bio1_ENCLB517ADM_1_1.1	mm10_hindbrain_embryo_d12.5_PE_bio1_ENCLB264QMJ_1_2	mm10_hindbrain_embryo_d12.5_PE_bio1_ENCLB264QMJ_1_2.1	mm10_forebrain_embryo_d13.5_PE_bio2_ENCLB589ZDE_1_1	mm10_forebrain_embryo_d13.5_PE_bio2_ENCLB589ZDE_1_1.1	mm10_liver_embryo_d12.5_PE_bio1_ENCLB774WKA_1_1	mm10_liver_embryo_d12.5_PE_bio1_ENCLB774WKA_1_1.1	mm10_forebrain_postnatal_d0_PE_bio1_ENCLB042MOW_1_1	mm10_forebrain_postnatal_d0_PE_bio1_ENCLB042MOW_1_1.1	mm10_forebrain_embryo_d15.5_PE_bio1_ENCLB476DGD_1_2	mm10_forebrain_embryo_d15.5_PE_bio1_ENCLB476DGD_1_2.1	mm10_midbrain_embryo_d11.5_PE_bio2_ENCLB664GGY_1_2	mm10_midbrain_embryo_d11.5_PE_bio2_ENCLB664GGY_1_2.1	mm10_forebrain_embryo_d11.5_PE_bio1_ENCLB512IZL_1_2	mm10_forebrain_embryo_d11.5_PE_bio1_ENCLB512IZL_1_2.1	mm10_stomach_embryo_d14.5_PE_bio1_ENCLB880WNY_1_2	mm10_stomach_embryo_d14.5_PE_bio1_ENCLB880WNY_1_2.1	mm10_intestine_embryo_d16.5_PE_bio1_ENCLB448PET_1_1	mm10_intestine_embryo_d16.5_PE_bio1_ENCLB448PET_1_1.1	mm10_neural_tube_embryo_PE_bio2_ENCLB671DSC_1_2	mm10_neural_tube_embryo_PE_bio2_ENCLB671DSC_1_2.1	mm10_midbrain_embryo_d13.5_PE_bio1_ENCLB091EMS_1_1	mm10_midbrain_embryo_d13.5_PE_bio1_ENCLB091EMS_1_1.1	mm10_intestine_embryo_d14.5_PE_bio2_ENCLB325XDP_1_2	mm10_intestine_embryo_d14.5_PE_bio2_ENCLB325XDP_1_2.1	mm10_intestine_postnatal_d0_PE_bio2_ENCLB199HRA_1_2	mm10_intestine_postnatal_d0_PE_bio2_ENCLB199HRA_1_2.1	mm10_kidney_embryo_16.5_PE_bio1_ENCLB553FWL_1_2	mm10_kidney_embryo_16.5_PE_bio1_ENCLB553FWL_1_2.1	mm10_hindbrain_embryo_d13.5_PE_bio2_ENCLB558GZX_1_1	mm10_hindbrain_embryo_d13.5_PE_bio2_ENCLB558GZX_1_1.1	mm10_forebrain_embryo_d12.5_PE_bio1_ENCLB949MHR_1_2	mm10_forebrain_embryo_d12.5_PE_bio1_ENCLB949MHR_1_2.1	mm10_lung_postnatal_PE_bio2_ENCLB071NVJ_1_1	mm10_lung_postnatal_PE_bio2_ENCLB071NVJ_1_1.1	mm10_hindbrain_embryo_d12.5_PE_bio2_ENCLB790VLV_1_1	mm10_hindbrain_embryo_d12.5_PE_bio2_ENCLB790VLV_1_1.1	mm10_forebrain_embryo_d13.5_PE_bio1_ENCLB429FVW_1_1	mm10_forebrain_embryo_d13.5_PE_bio1_ENCLB429FVW_1_1.1	mm10_stomach_postnatal_PE_bio2_ENCLB105JML_1_1	mm10_stomach_postnatal_PE_bio2_ENCLB105JML_1_1.1	mm10_forebrain_embryo_d12.5_PE_bio2_ENCLB124JXC_1_1	mm10_forebrain_embryo_d12.5_PE_bio2_ENCLB124JXC_1_1.1	mm10_hindbrain_embryo_d11.5_PE_bio1_ENCLB044YJH_1_2	mm10_hindbrain_embryo_d11.5_PE_bio1_ENCLB044YJH_1_2.1	mm10_hindbrain_embryo_d13.5_PE_bio1_ENCLB079ZQQ_1_2	mm10_hindbrain_embryo_d13.5_PE_bio1_ENCLB079ZQQ_1_2.1	mm10_liver_embryo_d14.5_PE_bio2_ENCLB555EYH_1_1	mm10_liver_embryo_d14.5_PE_bio2_ENCLB555EYH_1_1.1	mm10_neural_tube_embryo_PE_bio1_ENCLB448BWJ_1_2	mm10_neural_tube_embryo_PE_bio1_ENCLB448BWJ_1_2.1	mm10_hindbrain_embryo_d11.5_PE_bio2_ENCLB819YMR_1_2	mm10_hindbrain_embryo_d11.5_PE_bio2_ENCLB819YMR_1_2.1	mm10_liver_embryo_d11.5_PE_bio1_ENCLB441LCB_1_2	mm10_liver_embryo_d11.5_PE_bio1_ENCLB441LCB_1_2.1	mm10_hindbrain_embryo_d16.5_PE_bio2_ENCLB478RAK_1_1	mm10_hindbrain_embryo_d16.5_PE_bio2_ENCLB478RAK_1_1.1	mm10_lung_postnatal_PE_bio1_ENCLB080OEI_1_2	mm10_lung_postnatal_PE_bio1_ENCLB080OEI_1_2.1	mm10_forebrain_embryo_d14.5_PE_bio1_ENCLB252ZLC_1_1	mm10_forebrain_embryo_d14.5_PE_bio1_ENCLB252ZLC_1_1.1	mm10_liver_postnatal_d0_PE_bio2_ENCLB282VPH_1_1	mm10_liver_postnatal_d0_PE_bio2_ENCLB282VPH_1_1.1	mm10_forebrain_embryo_d14.5_PE_bio2_ENCLB312MJN_1_2	mm10_forebrain_embryo_d14.5_PE_bio2_ENCLB312MJN_1_2.1	mm10_forebrain_embryo_d16.5_PE_bio1_ENCLB194THE_1_2	mm10_forebrain_embryo_d16.5_PE_bio1_ENCLB194THE_1_2.1	mm10_forebrain_embryo_d11.5_PE_bio2_ENCLB477WAK_1_1	mm10_forebrain_embryo_d11.5_PE_bio2_ENCLB477WAK_1_1.1	mm10_hindbrain_postnatal_d0_PE_bio2_ENCLB962LKQ_1_2	mm10_hindbrain_postnatal_d0_PE_bio2_ENCLB962LKQ_1_2.1	mm10_midbrain_embryo_d13.5_PE_bio2_ENCLB849TXF_1_1	mm10_midbrain_embryo_d13.5_PE_bio2_ENCLB849TXF_1_1.1	mm10_intestine_embryo_d15.5_PE_bio2_ENCLB594LAJ_1_2	mm10_intestine_embryo_d15.5_PE_bio2_ENCLB594LAJ_1_2.1	mm10_midbrain_embryo_d11.5_PE_bio1_ENCLB534QZD_1_2	mm10_midbrain_embryo_d11.5_PE_bio1_ENCLB534QZD_1_2.1	mm10_forebrain_embryo_d16.5_PE_bio2_ENCLB055ONH_1_1	mm10_forebrain_embryo_d16.5_PE_bio2_ENCLB055ONH_1_1.1	mm10_liver_embryo_d11.5_PE_bio2_ENCLB479OGV_1_1	mm10_liver_embryo_d11.5_PE_bio2_ENCLB479OGV_1_1.1	mm10_midbrain_embryo_d15.5_PE_bio2_ENCLB782TSA_1_1	mm10_midbrain_embryo_d15.5_PE_bio2_ENCLB782TSA_1_1.1	mm10_intestine_postnatal_d0_PE_bio1_ENCLB362STB_1_2	mm10_intestine_postnatal_d0_PE_bio1_ENCLB362STB_1_2.1	mm10_intestine_embryo_d15.5_PE_bio1_ENCLB298CHP_1_2	mm10_intestine_embryo_d15.5_PE_bio1_ENCLB298CHP_1_2.1	mm10_midbrain_embryo_d15.5_PE_bio1_ENCLB738SGH_1_2	mm10_midbrain_embryo_d15.5_PE_bio1_ENCLB738SGH_1_2.1	mm10_liver_postnatal_d0_PE_bio1_ENCLB303HHQ_1_1	mm10_liver_postnatal_d0_PE_bio1_ENCLB303HHQ_1_1.1	mm10_stomach_postnatal_PE_bio1_ENCLB490MGZ_1_1	mm10_stomach_postnatal_PE_bio1_ENCLB490MGZ_1_1.1	mm10_liver_embryo_d12.5_PE_bio2_ENCLB090ADG_1_1	mm10_liver_embryo_d12.5_PE_bio2_ENCLB090ADG_1_1.1	mm10_kidney_embryo_15.5_PE_bio1_ENCLB874ZPR_1_2	mm10_kidney_embryo_15.5_PE_bio1_ENCLB874ZPR_1_2.1	mm10_forebrain_embryo_d15.5_PE_bio2_ENCLB997YQF_1_1	mm10_forebrain_embryo_d15.5_PE_bio2_ENCLB997YQF_1_1.1	mm10_forebrain_postnatal_d0_PE_bio2_ENCLB558DNK_1_1	mm10_forebrain_postnatal_d0_PE_bio2_ENCLB558DNK_1_1.1	mm10_lung_embryo_d14.5_PE_bio2_ENCLB224FWZ_1_1	mm10_lung_embryo_d14.5_PE_bio2_ENCLB224FWZ_1_1.1	mm10_liver_embryo_d14.5_PE_bio1_ENCLB200ODB_1_2	mm10_liver_embryo_d14.5_PE_bio1_ENCLB200ODB_1_2.1	mm10_kidney_embryo_16.5_PE_bio2_ENCLB698MZX_1_1	mm10_kidney_embryo_16.5_PE_bio2_ENCLB698MZX_1_1.1	mm10_midbrain_embryo_d16.5_PE_bio1_ENCLB277UUA_1_2	mm10_midbrain_embryo_d16.5_PE_bio1_ENCLB277UUA_1_2.1	mm10_stomach_embryo_d14.5_PE_bio2_ENCLB322JPD_1_1	mm10_stomach_embryo_d14.5_PE_bio2_ENCLB322JPD_1_1.1	mm10_intestine_embryo_d16.5_PE_bio2_ENCLB539OPC_1_2	mm10_intestine_embryo_d16.5_PE_bio2_ENCLB539OPC_1_2.1	mm10_kidney_embryo_15.5_PE_bio2_ENCLB024QLK_1_2	mm10_kidney_embryo_15.5_PE_bio2_ENCLB024QLK_1_2.1	mm10_hindbrain_embryo_d16.5_PE_bio1_ENCLB383AFC_1_1	mm10_hindbrain_embryo_d16.5_PE_bio1_ENCLB383AFC_1_1.1	mm10_midbrain_embryo_d16.5_PE_bio2_ENCLB488AGB_1_1	mm10_midbrain_embryo_d16.5_PE_bio2_ENCLB488AGB_1_1.1	mm10_hindbrain_postnatal_d0_PE_bio1_ENCLB625SZP_1_1	mm10_hindbrain_postnatal_d0_PE_bio1_ENCLB625SZP_1_1.1	mm10_intestine_embryo_d14.5_PE_bio1_ENCLB069VWJ_1_2	mm10_intestine_embryo_d14.5_PE_bio1_ENCLB069VWJ_1_2.1
>>Sequence Duplication Levels	pass		pass		pass		pass		pass		pass		pass		pass		warn		pass		pass		pass		warn		pass		pass		pass		pass		pass		warn		pass		pass		pass		pass		pass		pass		warn		pass		pass		pass		warn		pass		pass		pass		warn		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		warn		pass		pass		pass		pass		pass		pass		pass		pass		pass		warn		pass		pass		pass		pass		pass		pass		pass		warn		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		pass		warn		pass		pass		pass		pass		pass		pass		warn		pass		pass		pass		pass		pass		pass		pass		pass		warn		pass		pass		pass		pass		warn		pass		warn		pass		pass		pass		pass		warn		pass		pass		pass		pass		pass		pass		pass		pass		pass	
#Total Deduplicated Percentage	79.70746411174659		81.41684910525483		83.53680284226218		81.41323741326043		75.63219006924372		84.39998019320511		71.70735683135847		79.3718461568054		52.56913871174114		82.32659876963899		74.63830222974387		83.61506516600046		61.083851803546594		78.51318146039232		76.42867116425003		82.07402305932116		77.35403005479805		76.43745253808382		55.992723031925216		70.64113893712687		72.2538762259418		83.72829511775083		76.28984740471292		76.92029814747812		74.7611144839783		68.71186775673107		79.67036348140991		82.50078705258646		77.11531977135647		55.81679634301431		72.93649115802256		71.21960888438696		83.29920037714355		56.18718328269685		80.31258941943295		77.86312359989344		77.70734593143217		73.28709597819302		81.5384528445999		82.90475358638516		76.14682526058641		75.71780888951957		78.4495377972982		84.47283630003768		82.78029457327126		74.25721373922643		81.47166110933101		69.15967362198207		75.405260929943		80.82532257404776		79.26632132412169		78.33893799944252		80.9910032805185		75.15431174651225		84.09832210223863		77.60775387550152		76.67055449105688		63.16466730387387		75.99291566224251		80.84906925194824		82.10969482329602		74.84337199024597		72.49785267142728		84.06852789535967		78.90448563845398		59.04625338371141		72.26910675732393		80.02398114910369		79.68451559826858		83.74820364002156		85.76847799569317		72.71079783042977		85.18581507807419		76.51192733641639		82.72435983183112		71.39429237808818		77.98547867348651		79.40616679769293		84.58777896123165		71.00863032348134		80.24129431014018		77.6843611344108		73.57825330760002		81.76390603819559		79.57997115043563		82.12347092034395		50.49583741324552		85.80379874764778		81.1203336909856		75.7823240486854		78.28214420042102		74.51955326256173		80.15941276388344		51.07010755288485		80.3273957906343		76.35343220956494		79.6145343284796		70.5116041624855		76.90031240540644		78.48047296914952		79.15921066277276		70.78953730951903		69.48734016981587		79.98621561325804		73.23786840140492		80.15412455112174		80.37886304142569		51.17913174336687		80.03377887130002		61.77586732195904		81.58328664216		72.7735390114109		72.06974825134434		80.79436400321865		56.95235528454281		80.02979457744543		82.75175524176738		82.32343060463289		73.90898853622375		78.48240334750962		79.70452261524888		77.34250392475333		82.05061940559982		81.63482170894181	
#Duplication Level	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total	Percentage of deduplicated	Percentage of total
